Filename,Title,Keywords,Category,Releases
mjpg_00001_.jpg,Sunlit Serenity: A Morning at SDXL Caf̩,"Coffee, Pastries, Sunlight, Minimalism, Cozy, Ambiance, Caf̩, Soft Launch, Instagram Post",,
mjpg_00002_.jpg,Sun-Kissed Serenity at SDXL's Soft Launch,"Soft launch, Caf̩, Coffee, Pastries, Sunlight, Minimalism, Cozy, Inviting, Aesthetic, Instagram post, Serene, Tranquility, Morning, Artful.",,
mjpg_00003_.jpg,Morning Sunlight Drenched Coffee Haven,"caf̩, soft launch, cozy, minimalist, coffee, pastries, sunlight, aesthetically pleasing, morning, earthy tones, greenery, quiet moment, friendly catch-up.",,
mjpg_00004_.jpg,Sun-Kissed Serenity at SDXL Caf̩,"caf̩, soft launch, cozy, minimalist, sunlight, coffee, pastries, interior design, early morning, rustic, wooden table, earthy tones, sleek metal accents, tranquility, sophistication.",,
mjpg_00005_.jpg,Early Morning Delight at SDXL Caf̩ - Cozy Minimalist Mornings,"caf̩, soft launch, aesthetic, cozy, minimalist, sunlight, coffee, pastries, early morning, serene, inviting.",,
mjpg_00006_.jpg,Morning's First Light at SDXL Caf̩,"cozy caf̩, sunlit interior, pastries, coffee, minimalism, soft launch, aesthetic, Instagram post, industrial style",,
mjpg_00007_.jpg,Sun-Kissed Serenity at SDXL Caf̩ - Soft Launch,"caf̩ soft launch, golden hour, latte art, delectable pastries, cozy, minimalist, sunlit, rustic table, inviting atmosphere.",,
mjpg_00008_.jpg,Sunlit Serenity: A Morning at SDXL Caf̩,"Cozy caf̩, Soft launch, Minimalist design, Coffee, Pastries, Sunlight, Rustic ambiance",,
mjpg_00009_.jpg,Sun-Kissed Serenity at SDXL's Soft Launch,"cozy caf̩, soft launch, sunlit, minimalist, coffee, pastries, aesthetic Instagram post, serene, golden hour, rustic brick walls, lush greenery.",,
mjpg_00010_.jpg,Morning Bliss at SDXL: A Sun-Kissed Retreat,"Caf̩ Soft Launch, Minimalist Interior, Coffee, Pastries, Sunlight, Cozy Nook, Tranquility",,
mjpg_00011_.jpg,Sun-Kissed Serenity at SDXL Caf̩'s Soft Launch,"Coffee, Pastries, Sunlight, Cozy, Minimalist, Soft Launch, Caf̩, Tranquility, Sophistication, Aesthetic, Instagram Post, Interior Design, Warmth, Inviting, Calm, Relaxation, Refreshment, Breakfast, Brunch.",,
mjpg_00012_.jpg,Early Morning Sunlight Dapples over Fresh Pastries at SDXL's Soft Launch,"Soft launch, caf̩, cozy, minimalist, sunlight, coffee, pastries, early morning, rustic, atmosphere, tranquility.",,
mjpg_00013_.jpg,Sunlit Serenity: A Morning Delight at SDXL Caf̩,"soft launch, caf̩, coffee, pastries, sunlight, minimalism, cozy, aesthetics, Instagram, morning delight, artisanal, greenery, sleek, wooden furniture, warm, inviting, nature",,
mjpg_00014_.jpg,Sunlit Serenity: A Morning at SDXL Caf̩,"Coffee, Pastries, Sunlight, Cozy, Minimalist, Caf̩, Soft Launch, Aesthetic, Instagram Post, Morning, Serenity.",,
mjpg_00015_.jpg,Sun-Kissed Serenity: A Morning at SDXL Caf̩,"minimalism, cozy caf̩, sunlit, pastries, coffee, soft launch, aesthetically pleasing, morning scene, greenery, wood furniture, rustic interior.",,
mjpg_00016_.jpg,Sunlit Bliss - SDXL's Soft Launch Unveiling,"Soft launch, caf̩, coffee, pastries, sunlight, minimalism, cozy, artisanal, tranquil, inviting, aesthetically pleasing.",,
mjpg_00017_.jpg,Sunlit Serenity: A Morning Ritual Unveiled at SDXL Caf̩,"Sunlight, Coffee, Pastry, Minimalism, Cozy, Soft Launch, Caf̩, Ritual, Morning, Serenity, Ambiance, Aesthetic, Instagram Post, Fairy Lights, Wooden Tray, Glass Windows",,
mjpg_00018_.jpg,Sunlit Serenity at SDXL Caf̩ - Soft Launch,"Soft launch, caf̩, coffee, pastries, sunlight, minimalism, aesthetic, cozy, serene, dappled light, artisanal, inviting, unique, charming, daily routine, haven.",,
mjpg_00019_.jpg,Sun-Kissed Serenity at SDXL's Soft Launch,"Soft launch, Caf̩, Coffee, Pastries, Sunlight, Cozy, Minimalist, Serene, Morning scene, Golden hour, Artful arrangement, Vintage leather couch, Floor-to-ceiling windows",,
mjpg_00020_.jpg,Morning Serenity at SDXL Cafe,"Cozy caf̩, Minimalist aesthetic, Soft launch, Morning light, Coffee, Pastries, Sunlight, Tranquil, Elegant.",,
mjpg_00021_.jpg,Sunlit Serenity at SDXL's Soft Launch,"cozy caf̩, minimalist design, coffee, pastries, sunlight, soft launch, Instagram post, aesthetic, neutral colors, warm lighting.",,
mjpg_00022_.jpg,Sunlit Serenity at SDXL's Soft Launch,"Minimalism, Cafe, Coffee, Pastries, Sunlight, Soft Launch, Cozy, Instagram Post, Aesthetic.",,
mjpg_00023_.jpg,Sunlit Serenity: Soft Launch at SDXL Caf̩,"Sunlight, Cozy caf̩, Soft launch, Coffee, Pastries, Minimalist, Instagram-worthy, Ambiance, Rustic charm, Wooden tables, Glass windows, Freshly brewed, Delicious pastries.",,
mjpg_00024_.jpg,Early Morning Sunlight Drenching a Minimalist Caf̩,"Minimalist, caf̩, cozy, aesthetics, sunlight, coffee, pastries, early morning, artisanal, wooden table, rustic, serene, ethereal.",,
mjpg_00025_.jpg,Sunlit Serenity at SDXL's Soft Launch,"soft launch, caf̩, coffee, pastries, sunlight, minimalism, cozy, tranquil, serene, aesthetic, Instagram post, promotion.",,
mjpg_00026_.jpg,Sunlit Serenity - A Morning at SDXL Caf̩,"soft launch, cozy caf̩, minimalism, coffee, pastries, sunlight, table setting, inviting atmosphere.",,
mjpg_00027_.jpg,Sunlit Serenity: An Invitation to Our Cozy Caf̩,"Minimalism, Cozy, Cafe, Coffee, Pastries, Sunlight, Soft Launch, Invitation, Aesthetic.",,
mjpg_00028_.jpg,Sunlit Serenity - The First Sip of SDXL,"Cozy caf̩, Soft launch, Minimalism, Sunlit, Coffee, Pastries, Instagram post, Golden hour, Inviting, Charming, Aesthetic.",,
mjpg_00029_.jpg,Sunlit Serenity - SDXL Caf̩'s Soft Launch,"soft launch, cozy caf̩, minimalist vibes, sunlight, coffee, pastries, aesthetically pleasing, Instagram-worthy.",,
mjpg_00030_.jpg,Sunlit Serenity: The Perfect Start at SDXL Caf̩,"Soft Launch, Cafe, Coffee, Pastries, Sunlight, Minimalism, Cozy, Aesthetic, Instagram Post, Early Morning, Urban, City Life, Serenity, Calm, Inviting.",,
