Filename,Title,Keywords,Category,Releases
mjpg_00001_.jpg,Modern Art Muse - Bauhaus Reborn,"Modern Art Museum, Bauhaus, Rebrand, Bold Forms, Clean Colors, Monochrome, Abstract Art, Dynamic Composition, Geometric Shapes, Cool Tones, Sleek Design, Museum Facade, Contrast, Artistic Renaissance.",,
mjpg_00002_.jpg,Modern Art Muse - Bauhaus Revival,"Modern Art Museum, Bauhaus Influence, Minimalist Design, Bold Forms, Vibrant Colors, Clean Palette, Sculpture, Architecture, Rebranding.",,
mjpg_00003_.jpg,Revitalized Modernism: Bauhaus Reborn,"Modern Art Museum, Bauhaus Influence, Rebranding, Minimalism, Geometric Shapes, Primary Colors, Contemporary Design, Industrial Interiors, Urban Landscapes, Clean Lines, Bold Forms, Artistic Renaissance.",,
mjpg_00004_.jpg,Modern Muse: Bauhaus Rebirth,"Bauhaus, Modern Art Museum, Rebranding, Geometric Shapes, Abstract Forms, Primary Colors, Minimalism, Contemporary Design, Clean Colors.",,
mjpg_00005_.jpg,Vibrant Vortex of Modernity - SDXL Museum Rebrand Moodboard,"Bauhaus, Modern Art Museum, Rebrand, Bold Forms, Clean Colors, Geometric Design, Contemporary Art, Sculpture, Vibrant Palette, Innovation, Forward Momentum.",,
mjpg_00006_.jpg,Modern Bauhaus Muse: Bold Forms Reborn,"Modern art museum, Bauhaus influence, geometric shapes, clean lines, abstract compositions, bold forms, contemporary design, minimalistic aesthetic, vibrant colors, urban architecture, museum rebranding.",,
mjpg_00007_.jpg,Vibrant Symphony of Modern Art: Bauhaus-Inspired Museum Rebrand,"Bauhaus, modern art museum, rebrand, clean lines, primary colors, geometric shapes, architectural photography, contemporary art installation, dusk, minimalism, vibrant, dynamic, lighting, shadows.",,
mjpg_00008_.jpg,Modern Art Muse: Bauhaus Rebirth,"Bauhaus, modern art, museum rebranding, minimalist design, bold forms, clean colors, vibrant, geometric shapes, contemporary aesthetics, artistic inspiration, sleek, refreshed identity.",,
mjpg_00009_.jpg,Modern Art Muse: A Bauhaus Rebirth,"Modern Art Museum, Bauhaus, Rebrand, Abstract Composition, Geometric Shapes, Clean Colors, Vibrant, Sleek Lines, Futuristic Design, Timeless Aesthetic.",,
mjpg_00010_.jpg,Modern Mosaic of Artistic Echoes,"Modern Art Museum, Bauhaus Influence, Bold Geometry, Abstract Mosaic, Clean Colors, Vibrant Palette, Interlocking Forms, Angular Architecture, Contemporary Art Space.",,
