Filename,Title,Keywords,Category,Releases
mjpg_00001_.jpg,A Vintage Parisian Whimsy: SDXL's Enchanting Dessert Menu,"Vintage, Paris, Bakery, Dessert, Whimsical, Enchanting, Close-up, Display Window, Colorful, Delectable, Antique, Lampposts, Flowers, Charming, Sign, Collection, Magic, Ambiance.",,
mjpg_00002_.jpg,EnchantÃ© Ã  Notre PÃ¢tisserie: A Vintage Parisian Delight,"Vintage Paris, Pastries, Desserts, Whimsical, Bakery, Patisserie, Charming, Sweet, Delightful, Enchanting, Antique, Chandelier, Wrought-Iron Sign, French Inspiration, SDXL, Relaunch.",,
mjpg_00003_.jpg,A Vintage Whimsy: The Enchanting Parisian Patisserie,"Vintage Parisian charm, whimsical bakery, patisserie, enchanting desserts, macarons, eclairs, cobblestone street, stained glass, golden sunlight, colorful confections.",,
mjpg_00004_.jpg,Parisian Whimsy: A Dessert Journey Through Vintage Bakeries,"Vintage Paris, Whimsical bakery, Desserts, Macarons, Ã‰clairs, Croissants, Antique, Floral motifs, Chandelier, Tableau, Enchanting, Charm, Relaunch.",,
mjpg_00005_.jpg,A Vintage Whimsy: The Enchanting Parisian Patisserie,"Whimsical bakery, Parisian charm, vintage aesthetics, pastries, confections, dessert menu relaunch, macarons, Ã©clairs, croissants, ambiance, patisserie, antique, colorful, quaint tables, laughter, sweet treats.",,
mjpg_00006_.jpg,Vintage Whimsy in a Parisian Patisserie,"Vintage Paris, Whimsical bakery, Pastel desserts, Edible flowers, Classic French patisserie tools, Window view, Enchanting scene.",,
mjpg_00007_.jpg,A Vintage Parisian Delight: The Enchanted Patisserie,"whimsical, bakery, vintage, Parisian charm, dessert menu, pastel, enchantment, confectionery, macarons, croissants, Ã©clairs, entremets, stained-glass windows.",,
mjpg_00008_.jpg,EnchantÃ©! A Vintage Parisian Whimsical Bakery Delight,"Vintage, Parisian charm, whimsical, bakery, desserts, pastries, cakes, cobblestones, decorative flowers, inviting, enchantment.",,
mjpg_00009_.jpg,EnchantÃ©! A Vintage Parisian Whimsy: SDXL's Dessert Menu Relaunch,"Whimsical, Vintage, Parisian, Bakery, Dessert Menu, Relaunch, Chalkboard, Macarons, Ã‰clairs, Croissants, Pastel, Cobblestone, Ambiance, Charming, Plates, Sprinkles, Powdered Sugar.",,
mjpg_00010_.jpg,Parisian Whimsy: A Dessert Dreamscape,"Vintage Parisian bakery, Whimsical dessert display, Macarons, Fairy lights, Pastel color palette, Artistic confections, Twinkling ambiance, Artfully arranged.",,
mjpg_00011_.jpg,EnchantÃ© Ã  Notre DulcÃ©arie: A Vintage Parisian Whimsy,"Vintage Parisian bakery, whimsical charm, sweet delights, pastel hues, dessert menu, macarons, Ã©clairs, croissants, enchanted atmosphere, French patterns.",,
mjpg_00012_.jpg,EnchantÃ© Ã  Notre PÃ¢tisserie! A Vintage Parisian Whimsy,"Whimsical, Vintage Paris, Bakery, Dessert Menu, Macaron, Ã‰clair, Croissant, Cake, Floral Arrangement, Street Lamp, Bustling Counter.",,
mjpg_00013_.jpg,Enchanting Pastel-Hued Vintage Patisserie,"Vintage Paris, Whimsical bakery, Pastel colors, Delicate pastries, Gold accents, Stained glass, Dessert display, Enchanting, Charming awning, Edible glitter, Golden light.",,
mjpg_00014_.jpg,Vintage Charme et Patisserie - SDXL Dessert Menu Relaunch,"Vintage Parisian bakery, whimsical dessert menu, charming confections, antique decor, French patisserie, pastel colors, rustic charm, golden accents, delicate flowers, bakery scene, dessert display.",,
mjpg_00015_.jpg,Enchanting Vintage Parisian Patisserie - SDXL Dessert Menu Relaunch,"Vintage Paris, Whimsical bakery, Pastries, Cakes, Sweet treats, Patisserie, Relaunch, Cobblestone street, Hand-painted signs, Glass case, Delicate desserts.",,
mjpg_00016_.jpg,Vintage Whimsy: A Parisian Bakery's Enchanting Dessert Menu,"whimsical, bakery, vintage, Parisian charm, dessert menu, pastries, cakes, artfully arranged, ornate, silver cake stands, French signs, charmingly set, warm golden light, picturesque view, blooming flowers, cafÃ© au lait-colored sky.",,
mjpg_00017_.jpg,Enchanting Vintage Parisian Patisserie Delights,"Vintage Parisian bakery, Whimsical interior, Pastries, Desserts, Macarons, Ã‰clairs, Croissants, Cakes, French motifs, Chandelier, Old-fashioned charm, Vintage signs, Posters, Specialties, Enchanting, Delightful.",,
mjpg_00018_.jpg,Enchanting Vintage Patisserie: A Taste of Whimsical Paris,"whimsical, vintage, Parisian charm, bakery-themed visuals, dessert menu relaunch, pastel colors, ornate mouldings, delicate lace details, mouthwatering selection, macarons, Ã©clairs, croissants, intricate designs.",,
mjpg_00019_.jpg,Enchanting Whimsical Vintage Parisian Bakery,"whimsical, bakery, vintage, Paris, charm, dessert, pastries, macarons, confectionery, fairytale, ambiance, decor, ornate, charming, inviting, confectioner's shop, romance, French motif, window.",,
mjpg_00020_.jpg,Enchanting Vintage Patisserie - Whimsical Delights of Paris,"Whimsical, Bakery, Vintage, Parisian, Dessert, Display Case, Flowers, Wrought Iron, Croissants, Ã‰clairs, Macarons, Cake, Charm, Relaunch.",,
mjpg_00021_.jpg,EnchantÃ©! A Whimsical Vintage Parisian Patisserie,"Vintage Paris, Whimsical Patisserie, Pastries, Macarons, Eclairs, Croissants, Baking, Confectionery, Fairy Tale, Romantic, Inviting, Sweet Treats",,
mjpg_00022_.jpg,Enchanting Vintage Parisian Patisserie: A Sweet Escapade,"bakery, dessert menu relaunch, whimsical, vintage charm, Parisian, pastries, confections, cakes, edible florals, lace, intricate details, soft glow, cafÃ© windows, enchantment, nostalgia, sweet escapade.",,
mjpg_00023_.jpg,Enchanting Vintage Patisserie - SDXL Dessert Menu Relaunch,"whimsical, vintage, bakery, Parisian charm, dessert menu, pastries, glass cases, antique, floral, wooden shelves, sign, colorful.",,
mjpg_00024_.jpg,Enchanted Patisserie du Coeur â€“ Parisian Whimsy Meets Delectable Delights,"whimsical, bakery, vintage, Paris, dessert menu, pastel colors, confections, cobblestone street, French charm, gilded mirrors, lace curtains, intricate moldings, wrought iron balconies, illustrations, French icons.",,
mjpg_00025_.jpg,Parisian Pastries: A Vintage Dream,"whimsical, bakery, vintage, Parisian charm, dessert menu, pastries, cobblestone street, chandelier, decadent, romantic, colorful, aroma, Eiffel Tower, Paris icons.",,
mjpg_00026_.jpg,EnchantÃ© Ã  Notre PÃ¢tisserie! - A Vintage Parisian Bakery Dream,"Vintage Parisian bakery, whimsical desserts, pastries, macarons, croissants, stained-glass windows, nostalgic ambiance, inviting interior, golden sunlight, soft atmosphere, irresistible aroma, French accordion music.",,
mjpg_00027_.jpg,EnchantÃ© Vie PasteliÃ¨re â€“ Whimsical Parisian Patisserie,"whimsical, bakery, Parisian charm, vintage, patisserie, dessert menu, magic, enchantment, pastries, stained glass, romance, cafÃ©, floral patterns.",,
mjpg_00028_.jpg,Enchanting Whimsical Pastries of Parisian Patisserie SDXL,"Vintage Paris, Whimsical bakery, Pastel colors, Dessert display, Enchanting pastries, Macarons, Eclairs, Croissants, Romantic ambiance.",,
mjpg_00029_.jpg,Vintage Parisian Whimsy: A Delightful Dessert Menu Unveiling,"Vintage Parisian, Whimsical, Bakery, Dessert Menu, Croissants, Macarons, Chocolate Ã‰clairs, Lace Patterns, French Ambiance, Romantic, Antique Scale, Rustic Table, Secret Recipes, Old-fashioned Typewriter.",,
